English (UK)	Ooh, sounds like it's chucking it down your end too. Anyway, let's get this sorted for you.
English (Indian)	Okay, so I've got your order moved to the fifteenth of March, and, um, you'll get a confirmation SMS in just a minute. Anything else I can help with?
English (Indian)	Right, your refund of one thousand two hundred rupees has been processed, and it should reflect in three to five working days.
English (Indian)	I've cancelled your monthly subscription, sorry, your yearly one, just like you asked. Would you like me to send the receipt to your email?
English (Indian)	So your account shows you've used about two GB out of the five GB plan this month. Want me to read out the remaining days too?
English (Indian)	Thank you for holding, ma'am. I've, uh, looked into the double charge, and I'm reversing the extra amount right now.
English (Indian)	I'm really sorry your parcel hasn't reached yet. Let me, let me just track it for you and see what's going on.
English (Indian)	Okay, I can see the issue with your broadband connection from here, and I'll raise a complaint with reference number BB four five two one.
English (Indian)	Thanks for calling our support line. I mean, before we begin, can you confirm the registered mobile number on the account?
English (Indian)	So I've booked your dental cleaning for Tuesday at four thirty PM with Dr Mehta. Does that time suit you?
English (Indian)	Just a quick reminder, your car service is scheduled for tomorrow morning at ten, at the Andheri workshop.
English (Indian)	Okay, um, the eleven o'clock slot is taken, but I can give you, like, eleven forty-five if that's alright?
English (Indian)	Right, so you wanted to reschedule the haircut from Saturday to, sorry, was it Sunday or Monday?
English (Indian)	Hi, I'm calling because you're, you know, eligible for a free upgrade to our hundred Mbps plan at no extra cost for three months.
English (Indian)	I noticed you've been with us for over two years now, so we'd love to offer you a little loyalty discount on your next bill.
English (Indian)	No pressure at all, but, um, would you like me to just explain how the new family plan saves you around four hundred rupees a month?
English (Indian)	We miss having you with us, honestly, and I'd, I'd really like to share an offer to win you back if you've got a minute.
English (Indian)	Alright, for security, can you, can you confirm the last four digits of your registered Aadhaar-linked number?
English (Indian)	We noticed a login from a new device in Pune this morning. Was that, uh, was that you?
English (Indian)	Okay, I've sent a one-time password to your phone. Could you read out the six digits for me once you get it?
English (Indian)	So there were three failed login attempts on your account last night. For your safety, I'm going to walk you through resetting the password.
English (Indian)	I'm sorry to hear about the accident. Let me, um, lodge a first notice of loss and get a claim number for you straight away.
English (Indian)	Your policy does cover engine damage from flooding, but, well, I'll need a copy of the FIR before we proceed.
English (Indian)	Okay, so your claim status right now is, it's under review, and our surveyor should visit within two working days.
English (Indian)	Don't worry, I'm dispatching roadside assistance to your location near the Vashi toll plaza, and they'll reach in about thirty minutes.
English (Indian)	Your current balance is, uh, eighteen thousand four hundred and fifty rupees as of today. Would you like the last five transactions as well?
English (Indian)	Right, I've blocked your old card and a new one will be couriered to your registered address within seven working days.
English (Indian)	So I can confirm your EMI of six thousand two hundred rupees was, was debited successfully this morning.
English (Indian)	Your loan application is, um, almost done, just pending one document verification, and you'll hear back by Friday.
English (Indian)	The Sensex closed up about half a percent today, while the rupee held steady around eighty-three to the dollar.
English (Indian)	Gold prices eased slightly this morning, trading near sixty-two thousand rupees for ten grams.
English (Indian)	Ten-year government bond yields ticked up to, uh, around seven point one percent in early trade.
English (Indian)	Reliance shares gained nearly two percent after the earnings update, leading the gains on the Nifty.
English (Indian)	Just so you're aware, an indemnity clause means one party agrees to cover certain losses of the other party.
English (Indian)	Okay, so I'm confirming that you've submitted your intake form, and, um, our legal team will review it within five business days.
English (Indian)	For the record, this agreement remains in force until either party gives thirty days written notice of termination.
English (Indian)	Just to let you know, this call is being recorded for quality and training purposes.
English (Indian)	So you do have a cooling-off period of, uh, fourteen days, during which you can cancel without any penalty.
English (Indian)	I should mention this plan auto-renews each year, but we'll send you a reminder before that happens, okay?
English (Indian)	Can you just confirm, for the record, that you consent to receiving promotional messages from us?
English (Indian)	Alright, first, go ahead and unplug the router, wait about ten seconds, and then, um, plug it back in.
English (Indian)	Okay, now on your screen, tap on Settings, then scroll down to, to where it says Wi-Fi, and let me know what you see.
English (Indian)	Right, press and hold the power button for, like, five seconds until the light starts blinking.
English (Indian)	So your flight to Delhi has been delayed by about forty minutes, and the new boarding time is six fifteen PM.
English (Indian)	Your cab is, uh, just two minutes away. The driver's in a white Swift, number plate ending three seven two one.
English (Indian)	Okay, I've rebooked you on the Shatabdi tomorrow morning, and your seat is, sorry, your coach is C four, seat number twelve.
English (Indian)	Hi, just a gentle reminder that your blood test report is ready, and you can collect it from the lab after two PM today.
English (Indian)	Before your appointment tomorrow, please remember not to eat or drink anything after, um, midnight, just water is fine.
English (Indian)	This is just a reminder to take your evening medication, and your follow-up with Dr Nair is on the twentieth.
English (Indian)	Before you go, on a scale of one to five, how would you rate the help you got today?
English (Indian)	Thanks for calling Sunrise Clinic. Could you tell me, are you calling about an appointment or, um, a report?
Hindi	ठीक है, तो आपका ऑर्डर, अम्म, कल शाम तक डिलीवर हो जाएगा। क्या मैं कोई और मदद करूँ?
Hindi	आपकी बुकिंग दो लोगों के लिए शुक्रवार रात आठ बजे की कन्फर्म कर दी है। कुछ और बदलना चाहेंगे?
Hindi	आपका रिफंड, मतलब, चार सौ निन्यानवे रुपये, तीन से पाँच दिन में वापस आ जाएगा।
Hindi	मैंने आपकी सब्सक्रिप्शन एक महीने के लिए, सॉरी, दो महीने के लिए पॉज़ कर दी है।
Hindi	होल्ड पर रुकने के लिए शुक्रिया। आपकी बिलिंग वाली दिक्कत मैंने देख ली है और अब ठीक कर देती हूँ।
Hindi	तो, अम्म, आपके पिछले बिल में जो दो सौ रुपये एक्स्ट्रा लगे थे, वो हम वापस कर देंगे।
Hindi	माफ़ कीजिए डिलीवरी लेट हुई। मैं, मैं अभी कूरियर वालों से बात करके आपको अपडेट देती हूँ।
Hindi	कॉल करने के लिए धन्यवाद। बताइए, आपके अकाउंट में आज क्या परेशानी आ रही है?
Hindi	आपकी डेंटिस्ट अपॉइंटमेंट मंगलवार सुबह साढ़े दस बजे की लगा दी है। ठीक रहेगा ना?
Hindi	अच्छा, तो आप उस स्लॉट को, अम्म, गुरुवार शाम को शिफ्ट करना चाहते हैं? मैं देख लेती हूँ।
Hindi	बस याद दिलाने के लिए कॉल किया था, कल ग्यारह बजे आपका सैलून का अपॉइंटमेंट है।
Hindi	डॉक्टर शर्मा अभी, अभी छुट्टी पर हैं, तो क्या मैं आपको अगले सोमवार का टाइम दे दूँ?
Hindi	नमस्ते, तो आपके प्लान पर अभी एक ऑफर चल रहा है। दो मिनट हैं आपके पास सुनने के लिए?
Hindi	देखिए, बिना ज़ोर दिए कह रही हूँ, आप सौ रुपये महीने में अनलिमिटेड डेटा पा सकते हैं।
Hindi	आप हमारे पुराने ग्राहक हैं, तो, अम्म, इसलिए आपके लिए एक खास विन-बैक ऑफर है।
Hindi	मैंने चेक किया, और आप इस अपग्रेड के लिए एलिजिबल हैं, बिल्कुल मुफ़्त में।
Hindi	सिक्योरिटी के लिए, क्या आप अपनी जन्मतिथि बता सकते हैं? बस कन्फर्म करना है।
Hindi	हमें आपके अकाउंट पर एक, अम्म, फेल्ड लॉगिन दिखा है। क्या वो आपने ही ट्राई किया था?
Hindi	मैंने आपके नंबर पर एक ओटीपी भेजा है, छह अंकों का। मिल गया क्या आपको?
Hindi	बस आख़िरी स्टेप, अपने रजिस्टर्ड ईमेल का पहला अक्षर बता दीजिए, सिर्फ़ वेरिफाई करने को।
Hindi	ठीक है, तो आपका क्लेम, मतलब, गाड़ी के डेंट वाला, मैंने अभी दर्ज कर लिया है।
Hindi	आपकी पॉलिसी में यह नुकसान कवर होता है, पर एक्सेस के तौर पर हज़ार रुपये लगेंगे।
Hindi	मैं रोडसाइड असिस्टेंस भेज रही हूँ, वो लगभग, अम्म, चालीस मिनट में पहुँच जाएगी।
Hindi	आपके क्लेम का स्टेटस अभी रिव्यू में है, क्लेम नंबर है सी एल बारह तीन चार पाँच।
Hindi	आपके खाते में अभी, अम्म, बारह हज़ार तीन सौ रुपये का बैलेंस है।
Hindi	मैंने आपके खोए हुए कार्ड को ब्लॉक कर दिया है और नया कार्ड, नया कार्ड डिस्पैच कर रही हूँ।
Hindi	आपका लोन एप्लिकेशन, देखिए, अभी अप्रूवल के आख़िरी चरण में है।
Hindi	कल आपके खाते से पाँच सौ रुपये का जो ट्रांज़ैक्शन हुआ, क्या वो आपने ही किया था?
Hindi	आज सेंसेक्स लगभग दो सौ अंक चढ़कर बंद हुआ, और निफ्टी भी, अम्म, थोड़ा ऊपर रहा।
Hindi	दस साल के बॉन्ड पर यील्ड अभी सात दशमलव एक प्रतिशत के आसपास है।
Hindi	सोने का भाव आज, मतलब, करीब सत्तर हज़ार रुपये प्रति दस ग्राम चल रहा है।
Hindi	उस कंपनी के तिमाही नतीजे उम्मीद से बेहतर रहे, मुनाफ़ा बारह प्रतिशत बढ़ा।
Hindi	बस साफ़ कर दूँ, इस अनुबंध में 'पक्षकार' का मतलब है दोनों हस्ताक्षर करने वाले लोग।
Hindi	आपकी इंटेक डिटेल्स हमें मिल गई हैं, और, अम्म, अब वो हमारी लीगल टीम को भेज दी गई हैं।
Hindi	यह बयान रिकॉर्ड के लिए है, आप इसे स्वेच्छा से और बिना किसी दबाव के दे रहे हैं।
Hindi	बस बता दूँ, यह कॉल क्वालिटी के लिए, अम्म, रिकॉर्ड की जा रही है। ठीक है आपको?
Hindi	आपके पास इसे रद्द करने के लिए चौदह दिन का कूलिंग ऑफ पीरियड है, बिना कोई कारण बताए।
Hindi	यह प्लान, मतलब, हर साल अपने आप रिन्यू हो जाएगा, जब तक आप बंद ना करें।
Hindi	आगे बढ़ने से पहले, क्या आप अपनी सहमति देते हैं कि हम आपका डेटा प्रोसेस करें?
Hindi	ठीक है, तो पहले राउटर के पीछे वाला, अम्म, छोटा बटन दस सेकंड दबाकर रखिए।
Hindi	अब स्क्रीन पर जहाँ 'सेटिंग्स' लिखा है ना, उस पर, उस पर टैप कीजिए।
Hindi	अच्छा, अब फॉर्म में अपना पिन कोड भरिए और फिर नीचे 'सबमिट' दबा दीजिए।
Hindi	लाइट हरी हुई? बढ़िया, इसका मतलब कनेक्शन अब, अम्म, ठीक से जुड़ गया है।
Hindi	माफ़ कीजिए, आपकी फ्लाइट लगभग चालीस मिनट लेट है, अब साढ़े सात बजे उड़ेगी।
Hindi	आपका पार्सल, अम्म, अभी रास्ते में है और कल दोपहर तक पहुँच जाएगा।
Hindi	आपकी टैक्सी आ रही है, ड्राइवर, सॉरी, ड्राइवर पाँच मिनट में आपके गेट पर होगा।
Hindi	आपकी ब्लड रिपोर्ट आ गई है, सब ठीक है। बस डॉक्टर एक बार आपसे, अम्म, बात करना चाहते हैं।
Hindi	बस याद दिला दूँ, कल की जाँच से पहले बारह घंटे कुछ खाना नहीं है, सिर्फ़ पानी पी सकते हैं।
Hindi	बस एक छोटा सवाल, एक से दस में आप आज की सर्विस को कितना देंगे?
Hindi	नमस्ते, आपकी कॉल का शुक्रिया। बताइए, मैं आपको किस विभाग से, अम्म, जोड़ दूँ?
French	Alors, j'ai bien modifié votre réservation pour le 14 mars à 19h30. Vous voulez que je vous envoie la confirmation par mail aussi?
French	Bon, votre remboursement de quarante-deux euros est en cours, ça devrait arriver sur votre compte sous, euh, trois à cinq jours ouvrés.
French	J'ai annulé votre abonnement comme demandé. Il restera actif jusqu'à la fin du mois, et après ça, plus aucun prélèvement.
French	Merci d'avoir patienté. J'ai retrouvé votre dossier, et, oui, je vois bien le souci sur votre dernière facture.
French	Je suis vraiment désolé pour ce retard de livraison. Je vais, je vais relancer le transporteur tout de suite, d'accord?
French	Okay, donc votre colis a été marqué comme livré hier, mais vous, vous ne l'avez pas reçu, c'est bien ça?
French	Bonjour et merci d'appeler le service client. Comment je peux vous aider aujourd'hui?
French	Donc je vous propose mardi prochain à 14h, ou alors, euh, jeudi en fin de matinée. Qu'est-ce qui vous arrange le mieux?
French	Petit rappel pour votre rendez-vous chez le dentiste demain à 10h15. Pensez à arriver, disons, cinq minutes en avance.
French	Pas de souci pour décaler. Je vous remets au, attendez, au vendredi 22 à 16h30, ça vous va?
French	Votre rendez-vous au salon est confirmé pour samedi à 11h. On vous attend!
French	Bonjour, je vous appelle parce que, en fait, vous êtes éligible à une offre fibre à dix euros de moins par mois. Ça pourrait vous intéresser?
French	Je vois que vous êtes client chez nous depuis trois ans, et, du coup, je voulais vous proposer un petit geste pour vous remercier.
French	Écoutez, aucune obligation, hein. C'est juste pour vous dire que votre forfait peut passer à cinquante giga sans changer le prix.
French	Je me disais que, avant de partir, on pourrait peut-être trouver une formule qui vous convient mieux. Vous avez deux minutes?
French	Pour des raisons de sécurité, est-ce que vous pouvez me confirmer, euh, votre date de naissance et les trois derniers chiffres de votre numéro client?
French	On a détecté une tentative de connexion depuis un nouvel appareil ce matin. Est-ce que c'était bien vous?
French	Je vais vous envoyer un code à six chiffres par SMS. Vous me le lisez quand vous l'avez, d'accord?
French	Alors, votre identité est, euh, vérifiée. Merci, on peut continuer.
French	Bon, pour ouvrir votre déclaration de sinistre, j'aurais besoin de la date et, et du lieu exact de l'accident.
French	Votre dossier est toujours en cours d'expertise. Normalement, vous devriez avoir un retour d'ici, je dirais, la fin de semaine prochaine.
French	J'envoie un dépanneur à votre position. Le temps d'attente estimé, c'est environ quarante minutes, ça vous convient?
French	Cette garantie couvre les dégâts des eaux, mais pas, euh, attendez que je vérifie, pas les dommages liés au gel.
French	Le solde de votre compte courant est de mille deux cent trente-quatre euros et, euh, cinquante centimes.
French	J'ai bien noté votre carte comme perdue. Une nouvelle vous sera envoyée sous, en gros, cinq jours ouvrés.
French	Donc je confirme le virement de trois cents euros vers le compte de Madame Lefèvre. C'est validé.
French	Votre demande de prêt est, alors, toujours en cours d'étude. On vous recontacte dès qu'on a une réponse.
French	Le CAC 40 a clôturé en hausse de zéro virgule huit pour cent, porté surtout par le secteur du luxe.
French	Le taux de l'OAT à dix ans s'établit aujourd'hui autour de, euh, trois virgule deux pour cent.
French	Côté résultats, le groupe a annoncé un chiffre d'affaires en progression de six pour cent sur le trimestre.
French	Je vous précise que ce terme, la force majeure, désigne un événement imprévisible et extérieur, qui, euh, empêche l'exécution du contrat.
French	Pour confirmer votre demande, je dois vous lire ceci. Les parties reconnaissent avoir pris connaissance des conditions générales.
French	Votre déclaration d'intention a bien été enregistrée ce jour, le 8 février, à 15h42.
French	Petite information avant de commencer. Cet appel est enregistré pour, euh, des raisons de qualité et de formation.
French	Je vous rappelle que vous disposez d'un délai de rétractation de quatorze jours à compter de la signature.
French	Attention, ce contrat est, euh, reconductible automatiquement chaque année, sauf si vous le résiliez deux mois avant l'échéance.
French	Est-ce que vous me confirmez votre accord pour recevoir nos offres par mail? Vous pouvez vous désinscrire à tout moment.
French	Bon, alors débranchez la box, attendez une dizaine de secondes, et, euh, rebranchez-la. Dites-moi quand les voyants se rallument.
French	Maintenant, cliquez sur le bouton, le bouton bleu en haut à droite, celui qui dit Continuer.
French	Okay, vous allez voir un champ pour le code. Tapez les chiffres que je vous ai donnés, sans espaces.
French	Là, on va tester la connexion. Vous pouvez essayer d'ouvrir une page web pour voir si, si ça charge?
French	Je suis désolé, votre vol de 18h10 a été retardé. Le nouveau décollage est prévu, euh, vers 20h45.
French	Votre train est bien à l'heure, voie B, départ à 9h22. Pensez à composter avant de monter.
French	Votre chauffeur arrive dans, alors, environ quatre minutes. C'est une Peugeot grise, immatriculée FR-928-KL.
French	Votre colis est, euh, actuellement au centre de tri de Lyon. La livraison est prévue demain dans la journée.
French	Bonjour, vos résultats d'analyse sont disponibles. Votre médecin va, va vous recontacter pour en discuter avec vous.
French	Petit rappel avant votre examen de demain. Vous devez être à jeun, donc, euh, pas de petit-déjeuner le matin.
French	N'oubliez pas de prendre votre traitement ce soir, et de renouveler votre ordonnance avant, avant la fin de la semaine.
French	Avant de raccrocher, sur une échelle de un à dix, vous diriez quoi sur votre satisfaction aujourd'hui?
French	Ah, avec ce temps gris, on a hâte que le printemps arrive, hein! Bon, je reviens à votre dossier.
Marathi	ठीक आहे, तुमची बुकिंग आता शुक्रवारी दुपारी तीन वाजताऐवजी, सॉरी, चार वाजता हलवली आहे. आणखी काही बदलायचंय का?
Marathi	तुमचा परतावा, म्हणजे, बाराशे रुपयांचा परतावा प्रोसेस झालाय आणि तो तीन ते पाच दिवसांत खात्यात येईल.
Marathi	मी तुमचं सबस्क्रिप्शन रद्द करून ठेवलंय. पुढच्या महिन्यापासून तुम्हाला काहीच चार्ज होणार नाही.
Marathi	अं, तुमची ऑर्डर नंबर पाच सात नऊ दोन कन्फर्म झालीये, आणि ती उद्या संध्याकाळपर्यंत पोहोचेल.
Marathi	धन्यवाद, थांबल्याबद्दल. तुमचं बिल का जास्त आलं ते मी आत्ताच, अं, बघतोय.
Marathi	माफ करा त्या गैरसोयीबद्दल. मी, मी तुमची तक्रार लगेच पुढच्या टीमकडे पाठवतोय.
Marathi	फोन केल्याबद्दल आभारी आहे. तुमचं डिलिव्हरीचं प्रकरण मी आज संध्याकाळपर्यंत सोडवून देतो.
Marathi	ठीक आहे, तर तुमच्या अकाउंटवर डबल चार्ज झालाय, बरोबर ना? तो मी आत्ताच रिव्हर्स करतो.
Marathi	तुमची दातांची अपॉइंटमेंट सोमवारी सकाळी, अं, साडेदहा वाजता डॉ. कुलकर्णींकडे ठरली आहे.
Marathi	नमस्कार, उद्याच्या तुमच्या सलूनच्या अपॉइंटमेंटची आठवण करून द्यायला फोन केलाय. वेळ अकरा वाजताची आहे.
Marathi	तुम्हाला बुधवारी जमेल का, की, की गुरुवार जास्त सोयीचा आहे तुमच्यासाठी?
Marathi	ठीक आहे, मग तुमची गाडीची सर्व्हिसिंग शनिवारी सकाळी नऊ वाजता रिशेड्यूल केली आहे.
Marathi	नमस्कार, तुमच्या सध्याच्या प्लॅनवर, अं, एक चांगली ऑफर आलीये. ऐकायला आवडेल का तुम्हाला?
Marathi	तुम्ही गेले काही महिने आमच्याकडे नव्हता, म्हणून, म्हणून परत यायला आम्ही पन्नास टक्के सूट देतोय.
Marathi	घाई नाहीये अजिबात, फक्त सांगायचं होतं की तुमचं अपग्रेड फक्त एकशे नव्याण्णव रुपयांत होतंय.
Marathi	मला वाटतं, तुमच्या वापरानुसार मोठा प्लॅन तुम्हाला जास्त परवडेल. बघूया का एकदा?
Marathi	सुरक्षेसाठी, तुमच्या नोंदणीकृत मोबाईलवर आलेला चार आकडी कोड मला सांगाल का, प्लीज?
Marathi	अं, आम्हाला तुमच्या अकाउंटवर एक वेगळ्या ठिकाणाहून लॉगिन दिसलं. ते तुम्हीच केलं होतं का?
Marathi	पुढे जाण्यासाठी मला, मला फक्त तुमची जन्मतारीख कन्फर्म करायचीये.
Marathi	तुमच्या खात्यावर तीन वेळा चुकीचा पासवर्ड टाकला गेलाय, म्हणून आम्ही ते तात्पुरतं लॉक केलंय.
Marathi	ठीक आहे, तर तुमच्या गाडीच्या नुकसानीचा क्लेम मी आत्ता नोंदवतोय. अपघात कधी झाला, अं, नेमका?
Marathi	तुमच्या पॉलिसीनुसार हे नुकसान कव्हर होतंय, पण, पण आधी काही कागदपत्रं लागतील.
Marathi	तुमच्या क्लेमची सध्याची स्थिती, म्हणजे, ती अजून मंजुरीच्या प्रक्रियेत आहे.
Marathi	काळजी करू नका, मी रोडसाईड टीमला तुमच्या ठिकाणी पाठवतोय. ते साधारण वीस मिनिटांत पोहोचतील.
Marathi	तुमच्या बचत खात्यात सध्या, अं, अठ्ठेचाळीस हजार दोनशे रुपये शिल्लक आहेत.
Marathi	तुमचं हरवलेलं कार्ड मी ब्लॉक केलंय, आणि नवीन कार्ड पाच कामकाजाच्या दिवसांत पाठवतो.
Marathi	तुमचं कर्जाचं अर्ज, सॉरी, तुमच्या कर्जाच्या अर्जाला तत्त्वतः मंजुरी मिळालीये.
Marathi	दहा हजार रुपयांचं पेमेंट यशस्वी झालंय. आणखी काही मदत हवीये का?
Marathi	आजच्या बंदला सेन्सेक्स, अं, दोनशे पंचवीस अंकांनी वर जाऊन बहात्तर हजारांच्या वर बंद झाला.
Marathi	दहा वर्षांच्या सरकारी रोख्यांचं यील्ड सात पूर्णांक एक टक्क्यांवर स्थिर आहे.
Marathi	सोन्याचा भाव आज प्रतितोळा, म्हणजे, बहात्तर हजार आठशे रुपयांवर पोहोचलाय.
Marathi	त्या कंपनीचा तिमाही नफा बारा टक्क्यांनी वाढला, असं अहवालात म्हटलंय.
Marathi	फक्त स्पष्ट करतो, इथे 'पक्षकार' म्हणजे या कराराशी संबंधित असलेल्या दोन्ही बाजू.
Marathi	तुमची इनटेक माहिती नोंदवली गेलीये, आणि, अं, ती गोपनीय ठेवली जाईल.
Marathi	या कलमानुसार, कोणताही वाद प्रथम मध्यस्थीद्वारेच सोडवला जाईल.
Marathi	सुरुवातीला सांगतो, प्रशिक्षणासाठी हा कॉल रेकॉर्ड केला जातोय. तुमची हरकत नाही ना?
Marathi	तुम्हाला, अं, चौदा दिवसांचा कूलिंग ऑफ कालावधी मिळतो, ज्यात तुम्ही विनाकारण रद्द करू शकता.
Marathi	ही सेवा दरवर्षी आपोआप नूतनीकरण होते, पण ते तुम्ही केव्हाही थांबवू शकता.
Marathi	पुढे जाण्याआधी, तुमची संमती हवीये. तुम्ही या अटींना होकार देताय का?
Marathi	ठीक आहे, आता राउटरमागचं बटण, अं, दहा सेकंद दाबून धरा आणि मग सोडा.
Marathi	आता स्क्रीनवर, स्क्रीनवर खाली 'सबमिट' असं हिरवं बटण दिसतंय का तुम्हाला?
Marathi	सेटिंग्जमध्ये जा, मग वायफाय निवडा, आणि नेटवर्क पुन्हा कनेक्ट करून बघा.
Marathi	छान. आता फोन एकदा बंद करून, म्हणजे, रीस्टार्ट करून पुन्हा सुरू करा.
Marathi	माफ करा, तुमची पुण्याहून मुंबईची ट्रेन, अं, साधारण चाळीस मिनिटं उशिरा धावतेय.
Marathi	तुमचं पार्सल आत्ता वितरण केंद्रात पोहोचलंय आणि उद्या सकाळी तुमच्यापर्यंत येईल.
Marathi	तुमची टॅक्सी निघालीये, ड्रायव्हर साधारण, साधारण सात मिनिटांत तुमच्या इथे पोहोचेल.
Marathi	नमस्कार, तुमच्या रक्ततपासणीचे निकाल आलेत. कृपया डॉक्टरांकडे जाऊन ते एकदा दाखवून घ्या.
Marathi	फक्त आठवण करून देतोय, उद्याच्या तपासणीआधी, अं, बारा तास काही खायचं नाहीये.
Marathi	शेवटी एक छोटासा प्रश्न, आजच्या सेवेला तुम्ही एक ते दहामध्ये किती गुण द्याल?
Marathi	अरे वा, पुण्यात आता पाऊस सुरू झालाय म्हणे. तिकडे, तिकडे कसं चाललंय हवामान?
Tamil	உங்க புக்கிங் இப்போ உறுதியாகிடுச்சு, ஞாயிறு மதியம் ஒரு மணிக்கு நாலு பேருக்கு டேபிள். வேற ஏதாவது மாத்தணுமா?
Tamil	சரி, உங்க ஆர்டரை, அதாவது, அந்த நீல நிற சட்டையை மீடியம் சைஸுக்கு மாத்திட்டேன். கன்ஃபர்மேஷன் மெசேஜ் உடனே வரும்.
Tamil	உங்க ரீஃபண்ட் ஐநூத்தி அம்பது ரூபாய், அது மூணு நாள்ள உங்க கணக்குக்கு வந்துடும்.
Tamil	உங்க சந்தா இந்த மாசம் இருபத்தஞ்சாம் தேதி புதுப்பிக்கப்படும், அதைப் பத்தி இப்போ சொல்லிடலாமா?
Tamil	எங்களை கூப்பிட்டதுக்கு நன்றி. சொல்லுங்க, உங்க பில்லில எந்த தொகை சரியில்லைனு தோணுது?
Tamil	ஹோல்ட்ல வெச்சதுக்கு மன்னிக்கணும். உங்க டெலிவரி இன்னிக்கு மாலைக்குள்ளார வந்துடும்னு பார்த்துட்டேன்.
Tamil	ஓகே, அந்த, அந்த எரர் மெசேஜ் ஏன் வருதுன்னு நான் இப்போ பார்க்கறேன், ஒரு நிமிஷம் இருங்க.
